date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:00:23	190381/190381	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:23%20GMT	https://kiti.wpbingosite.com/shop/?show-subcategories=true&style-subcategories=shop_mini_categories	./shreeratna/kiti.wpbingosite.com/shop/index4d07.html	(from https://kiti.wpbingosite.com/)
09:00:23	195886/195886	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:24%20GMT	https://kiti.wpbingosite.com/shop/?category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/indexaf48.html	(from https://kiti.wpbingosite.com/)
09:00:23	193316/193316	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:24%20GMT	https://kiti.wpbingosite.com/shop/?show_page_title_bg=true	./shreeratna/kiti.wpbingosite.com/shop/indexd68e.html	(from https://kiti.wpbingosite.com/)
09:00:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:15:24%20GMT	https://kiti.wpbingosite.com/shop?category_style=filter_sideout	./shreeratna/kiti.wpbingosite.com/shop9b51	(from https://kiti.wpbingosite.com/)
09:00:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:15:24%20GMT	https://kiti.wpbingosite.com/shop?category_style=filter_dropdown	./shreeratna/kiti.wpbingosite.com/shop74e4	(from https://kiti.wpbingosite.com/)
09:00:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:15:25%20GMT	https://kiti.wpbingosite.com/shop?category_style=filter_ontop	./shreeratna/kiti.wpbingosite.com/shopbe32	(from https://kiti.wpbingosite.com/)
09:00:26	188926/188926	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:27%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_ontop	./shreeratna/kiti.wpbingosite.com/shop/indexbe32.html	(from https://kiti.wpbingosite.com/)
09:00:27	189043/189043	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:27%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout	./shreeratna/kiti.wpbingosite.com/shop/index9b51.html	(from https://kiti.wpbingosite.com/)
09:00:27	188981/188981	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:27%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown	./shreeratna/kiti.wpbingosite.com/shop/index74e4.html	(from https://kiti.wpbingosite.com/)
09:00:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:15:27%20GMT	https://kiti.wpbingosite.com/shop?category_style=filter_drawer	./shreeratna/kiti.wpbingosite.com/shopcc57	(from https://kiti.wpbingosite.com/)
09:00:27	36206/36206	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2016:41:26%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2018/05/Blog-1-720x484.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2018/05/Blog-1-720x484.jpg	(from https://kiti.wpbingosite.com/)
09:00:29	58525/58525	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2016:41:26%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2018/05/Blog-2-720x484.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2018/05/Blog-2-720x484.jpg	(from https://kiti.wpbingosite.com/)
09:00:30	193380/193380	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:29%20GMT	https://kiti.wpbingosite.com/shop/?shop_paging=shop-pagination	./shreeratna/kiti.wpbingosite.com/shop/indexb677.html	(from https://kiti.wpbingosite.com/)
09:00:30	193213/193213	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:29%20GMT	https://kiti.wpbingosite.com/shop/?shop_paging=shop-infinity	./shreeratna/kiti.wpbingosite.com/shop/indexce49.html	(from https://kiti.wpbingosite.com/)
09:00:30	193408/193408	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:30%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_drawer	./shreeratna/kiti.wpbingosite.com/shop/indexcc57.html	(from https://kiti.wpbingosite.com/)
09:00:30	193083/193083	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:31%20GMT	https://kiti.wpbingosite.com/shop/?shop_paging=shop-loadmore	./shreeratna/kiti.wpbingosite.com/shop/index0eb4.html	(from https://kiti.wpbingosite.com/)
09:00:32	69225/69225	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2016:41:26%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2018/05/Blog-3-720x484.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2018/05/Blog-3-720x484.jpg	(from https://kiti.wpbingosite.com/)
09:00:33	193151/193151	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:32%20GMT	https://kiti.wpbingosite.com/shop/?layout_shop=3	./shreeratna/kiti.wpbingosite.com/shop/index22aa.html	(from https://kiti.wpbingosite.com/)
09:00:33	7397/7397	---M--	520	error ('<none>')	text/html	date:Tue,%2002%20Jun%202026%2003:15:32%20GMT	https://kiti.wpbingosite.com/shop/?layout_shop=2	./shreeratna/kiti.wpbingosite.com/shop/index32b5.html	(from https://kiti.wpbingosite.com/)
09:00:33	193147/193147	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:33%20GMT	https://kiti.wpbingosite.com/shop/?layout_shop=1	./shreeratna/kiti.wpbingosite.com/shop/index23ba.html	(from https://kiti.wpbingosite.com/)
09:00:34	193147/193147	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:34%20GMT	https://kiti.wpbingosite.com/shop/?layout_shop=4	./shreeratna/kiti.wpbingosite.com/shop/indexe3be.html	(from https://kiti.wpbingosite.com/)
09:00:35	113460/113460	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Jun%202026%2003:15:35%20GMT	https://kiti.wpbingosite.com/404	./shreeratna/kiti.wpbingosite.com/404	(from https://kiti.wpbingosite.com/)
09:00:36	115467/115467	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:36%20GMT	https://kiti.wpbingosite.com/order-tracking/	./shreeratna/kiti.wpbingosite.com/order-tracking/index.html	(from https://kiti.wpbingosite.com/)
09:00:36	196515/196515	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:36%20GMT	https://kiti.wpbingosite.com/?cart-layout=popup	./shreeratna/kiti.wpbingosite.com/index3361.html	(from https://kiti.wpbingosite.com/)
09:00:36	196577/196577	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:36%20GMT	https://kiti.wpbingosite.com/?cart-layout=popup&cart-style=dark	./shreeratna/kiti.wpbingosite.com/indexed9f.html	(from https://kiti.wpbingosite.com/)
09:00:36	178921/178921	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:36%20GMT	https://kiti.wpbingosite.com/cart/	./shreeratna/kiti.wpbingosite.com/cart/index.html	(from https://kiti.wpbingosite.com/)
09:00:38	320409/320409	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jan%202021%2022:07:06%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2021/01/Untitled-2.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2021/01/Untitled-2.jpg	(from https://kiti.wpbingosite.com/)
09:00:38	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2002%20Jun%202026%2003:15:38%20GMT	https://kiti.wpbingosite.com/checkout/?checkout_page_style=checkout-page-style-2	./shreeratna/kiti.wpbingosite.com/checkout/indexb7a3.html	(from https://kiti.wpbingosite.com/)
09:00:38	163782/163782	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:39%20GMT	https://kiti.wpbingosite.com/shop/graphic-training-top/?show-sticky-cart=true	./shreeratna/kiti.wpbingosite.com/shop/graphic-training-top/indexe5c8.html	(from https://kiti.wpbingosite.com/)
09:00:40	160603/160603	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:39%20GMT	https://kiti.wpbingosite.com/shop/midnight-sky-ocean-sounds/	./shreeratna/kiti.wpbingosite.com/shop/midnight-sky-ocean-sounds/index.html	(from https://kiti.wpbingosite.com/)
09:00:40	671/671	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:15:40%20GMT	http://kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-17.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-17.48.delayed	(from https://kiti.wpbingosite.com/)
09:00:40	168139/168139	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:40%20GMT	https://kiti.wpbingosite.com/shop/product-view-360/	./shreeratna/kiti.wpbingosite.com/shop/product-view-360/index.html	(from https://kiti.wpbingosite.com/)
09:00:40	161039/161039	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:39%20GMT	https://kiti.wpbingosite.com/shop/backbeat-fit-3200/	./shreeratna/kiti.wpbingosite.com/shop/backbeat-fit-3200/index.html	(from https://kiti.wpbingosite.com/)
09:00:42	124545/124545	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2016:41:18%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-17.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-17.jpg	(from https://kiti.wpbingosite.com/)
09:00:43	671/671	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:15:43%20GMT	http://kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-18.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-18.4a.delayed	(from https://kiti.wpbingosite.com/)
09:00:43	165613/165613	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:43%20GMT	https://kiti.wpbingosite.com/shop/natus-erro-at-congue-massa/?description-style=accordion	./shreeratna/kiti.wpbingosite.com/shop/natus-erro-at-congue-massa/index423b.html	(from https://kiti.wpbingosite.com/)
09:00:43	161840/161840	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:43%20GMT	https://kiti.wpbingosite.com/shop/graphic-training-top/	./shreeratna/kiti.wpbingosite.com/shop/graphic-training-top/index.html	(from https://kiti.wpbingosite.com/)
09:00:43	162209/162209	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:43%20GMT	https://kiti.wpbingosite.com/shop/heston-boiler-espresso-machine/	./shreeratna/kiti.wpbingosite.com/shop/heston-boiler-espresso-machine/index.html	(from https://kiti.wpbingosite.com/)
09:00:47	170879/170879	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:45%20GMT	https://kiti.wpbingosite.com/shop/philips-hr1861-whole-fruit-juicer/?description-style=full-content	./shreeratna/kiti.wpbingosite.com/shop/philips-hr1861-whole-fruit-juicer/index8f75.html	(from https://kiti.wpbingosite.com/)
09:00:48	162640/162640	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:45%20GMT	https://kiti.wpbingosite.com/shop/panasonic-in-ear-stereo-earphones/	./shreeratna/kiti.wpbingosite.com/shop/panasonic-in-ear-stereo-earphones/index.html	(from https://kiti.wpbingosite.com/)
09:00:48	162129/162129	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:46%20GMT	https://kiti.wpbingosite.com/shop/panasonic-in-ear-stereo-earphones/?description-style=vertical	./shreeratna/kiti.wpbingosite.com/shop/panasonic-in-ear-stereo-earphones/index3b4a.html	(from https://kiti.wpbingosite.com/)
09:00:48	671/671	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:15:47%20GMT	http://kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-19.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-19.4c.delayed	(from https://kiti.wpbingosite.com/)
09:00:48	191164/191164	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2016:41:18%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-18.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-18.jpg	(from https://kiti.wpbingosite.com/)
09:00:49	164810/164810	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:49%20GMT	https://kiti.wpbingosite.com/shop/natus-erro-at-congue-massa/	./shreeratna/kiti.wpbingosite.com/shop/natus-erro-at-congue-massa/index.html	(from https://kiti.wpbingosite.com/)
09:00:50	60034/60034	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2016:41:18%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-19.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/Slider-19.jpg	(from https://kiti.wpbingosite.com/)
09:00:51	175886/175886	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:51%20GMT	https://kiti.wpbingosite.com/shop/paris-saint-germain/	./shreeratna/kiti.wpbingosite.com/shop/paris-saint-germain/index.html	(from https://kiti.wpbingosite.com/)
09:00:51	172334/172334	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:51%20GMT	https://kiti.wpbingosite.com/shop/react-metcon-training/	./shreeratna/kiti.wpbingosite.com/shop/react-metcon-training/index.html	(from https://kiti.wpbingosite.com/)
09:00:51	162115/162115	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:51%20GMT	https://kiti.wpbingosite.com/shop/wireless-bluetooth-speaker/	./shreeratna/kiti.wpbingosite.com/shop/wireless-bluetooth-speaker/index.html	(from https://kiti.wpbingosite.com/)
09:00:51	22320/22320	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2016:41:22%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2020/12/banner-31.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/banner-31.jpg	(from https://kiti.wpbingosite.com/)
09:00:52	161292/161292	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:53%20GMT	https://kiti.wpbingosite.com/shop/backbeat-fit-3200/?position-thumbs=right	./shreeratna/kiti.wpbingosite.com/shop/backbeat-fit-3200/index2540.html	(from https://kiti.wpbingosite.com/)
09:00:53	162159/162159	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:53%20GMT	https://kiti.wpbingosite.com/shop/galaxy-watch-active/?position-thumbs=left	./shreeratna/kiti.wpbingosite.com/shop/galaxy-watch-active/index4188.html	(from https://kiti.wpbingosite.com/)
09:00:53	161777/161777	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:53%20GMT	https://kiti.wpbingosite.com/shop/wireless-bluetooth-speaker/?zoom-type=lens	./shreeratna/kiti.wpbingosite.com/shop/wireless-bluetooth-speaker/index3446.html	(from https://kiti.wpbingosite.com/)
09:00:53	173923/173923	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:53%20GMT	https://kiti.wpbingosite.com/shop/react-metcon-training/?layout-thumbs=scroll	./shreeratna/kiti.wpbingosite.com/shop/react-metcon-training/index5900.html	(from https://kiti.wpbingosite.com/)
09:00:54	20239/20239	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2016:41:22%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2020/12/banner-32.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/banner-32.jpg	(from https://kiti.wpbingosite.com/)
09:00:55	161219/161219	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:55%20GMT	https://kiti.wpbingosite.com/shop/fleece-printed-crew/?position-thumbs=outsite	./shreeratna/kiti.wpbingosite.com/shop/fleece-printed-crew/index0048.html	(from https://kiti.wpbingosite.com/)
09:00:55	160935/160935	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:55%20GMT	https://kiti.wpbingosite.com/shop/fleece-printed-crew/?layout-thumbs=grid	./shreeratna/kiti.wpbingosite.com/shop/fleece-printed-crew/index1633.html	(from https://kiti.wpbingosite.com/)
09:00:55	7397/7397	---M--	520	error ('<none>')	text/html	date:Tue,%2002%20Jun%202026%2003:15:54%20GMT	https://kiti.wpbingosite.com/shop/galaxy-watch-active/?position-thumbs=bottom	./shreeratna/kiti.wpbingosite.com/shop/galaxy-watch-active/indexab48.html	(from https://kiti.wpbingosite.com/)
09:00:56	160395/160395	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:56%20GMT	https://kiti.wpbingosite.com/shop/fleece-printed-crew/?layout-thumbs=one_column	./shreeratna/kiti.wpbingosite.com/shop/fleece-printed-crew/indexd3a4.html	(from https://kiti.wpbingosite.com/)
09:00:56	16128/16128	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2016:41:22%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2020/12/banner-33.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/banner-33.jpg	(from https://kiti.wpbingosite.com/)
09:00:57	163213/163213	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:58%20GMT	https://kiti.wpbingosite.com/shop/heston-boiler-espresso-machine/?layout-thumbs=moderm	./shreeratna/kiti.wpbingosite.com/shop/heston-boiler-espresso-machine/index9c6f.html	(from https://kiti.wpbingosite.com/)
09:00:57	158468/158468	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:58%20GMT	https://kiti.wpbingosite.com/shop/zer0-3-sneaker/?layout-thumbs=slider	./shreeratna/kiti.wpbingosite.com/shop/zer0-3-sneaker/index10d4.html	(from https://kiti.wpbingosite.com/)
09:00:57	159994/159994	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:58%20GMT	https://kiti.wpbingosite.com/shop/medium-support-bra/?layout-thumbs=lagre_gallery	./shreeratna/kiti.wpbingosite.com/shop/medium-support-bra/index05eb.html	(from https://kiti.wpbingosite.com/)
09:00:58	10050/10050	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202024%2010:24:09%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2020/12/zhilips-hr1861-whole-fruit-juicer-7-600x600.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/zhilips-hr1861-whole-fruit-juicer-7-600x600.jpg	(from https://kiti.wpbingosite.com/)
09:00:59	160918/160918	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:58%20GMT	https://kiti.wpbingosite.com/shop/galaxy-watch-active/?layout-thumbs=clean	./shreeratna/kiti.wpbingosite.com/shop/galaxy-watch-active/index1406.html	(from https://kiti.wpbingosite.com/)
09:00:59	171350/171350	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:16:00%20GMT	https://kiti.wpbingosite.com/shop/philips-hr1861-whole-fruit-juicer/?layout-thumbs=full_width	./shreeratna/kiti.wpbingosite.com/shop/philips-hr1861-whole-fruit-juicer/index491e.html	(from https://kiti.wpbingosite.com/)
09:00:59	176159/176159	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:15:59%20GMT	https://kiti.wpbingosite.com/shop/mens-shoe-airi-max/?single_background=true&single_background_color=light	./shreeratna/kiti.wpbingosite.com/shop/mens-shoe-airi-max/index7a09.html	(from https://kiti.wpbingosite.com/)
09:01:00	13433/13433	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202024%2010:24:15%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2020/12/zhilips-hr1861-whole-fruit-juicer-12-600x600.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/zhilips-hr1861-whole-fruit-juicer-12-600x600.jpg	(from https://kiti.wpbingosite.com/)
09:01:01	176074/176074	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:16:00%20GMT	https://kiti.wpbingosite.com/shop/mens-shoe-airi-max/?single_background=true&single_background_color=dark	./shreeratna/kiti.wpbingosite.com/shop/mens-shoe-airi-max/index65ad.html	(from https://kiti.wpbingosite.com/)
09:01:02	14135/14135	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202024%2010:24:10%20GMT	https://kiti.wpbingosite.com/wp-content/uploads/2020/12/zhilips-hr1861-whole-fruit-juicer-8-600x600.jpg	./shreeratna/kiti.wpbingosite.com/wp-content/uploads/2020/12/zhilips-hr1861-whole-fruit-juicer-8-600x600.jpg	(from https://kiti.wpbingosite.com/)
09:01:03	134978/134978	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:16:02%20GMT	https://kiti.wpbingosite.com/category/backpack/	./shreeratna/kiti.wpbingosite.com/category/backpack/index.html	(from https://kiti.wpbingosite.com/)
09:01:03	121898/121898	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:16:02%20GMT	https://kiti.wpbingosite.com/category/fashion/?sidebar_blog=full	./shreeratna/kiti.wpbingosite.com/category/fashion/index8c9d.html	(from https://kiti.wpbingosite.com/)
09:01:03	132275/132275	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:16:02%20GMT	https://kiti.wpbingosite.com/category/shorts/?sidebar_blog=right	./shreeratna/kiti.wpbingosite.com/category/shorts/indexb1e3.html	(from https://kiti.wpbingosite.com/)
09:01:03	132777/132777	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:16:03%20GMT	https://kiti.wpbingosite.com/category/backpack/?layout_blog=list	./shreeratna/kiti.wpbingosite.com/category/backpack/indexcb45.html	(from https://kiti.wpbingosite.com/)
